Time,Source,Destination,Protocol,Length,TotalLength,SourcePort,DestinationPort,DestinationMacAddress,SourceMacAddress,PacketClassification
77.857476,192.168.1.93,192.168.1.79,TCP,54,40,80,61472,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.857476,192.168.1.93,192.168.1.79,TCP,54,40,80,61537,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.857476,192.168.1.93,192.168.1.79,TCP,54,40,80,61539,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.857476,192.168.1.93,192.168.1.79,TCP,54,40,80,61473,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.857835,192.168.1.79,192.168.1.93,TCP,66,52,61489,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.857838,192.168.1.79,192.168.1.93,TCP,66,52,61466,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.857839,192.168.1.79,192.168.1.93,TCP,66,52,61538,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.857839,192.168.1.79,192.168.1.93,TCP,66,52,61491,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.85784,192.168.1.79,192.168.1.93,TCP,66,52,61490,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.857841,192.168.1.79,192.168.1.93,TCP,66,52,61536,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.857841,192.168.1.79,192.168.1.93,TCP,66,52,61552,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.857842,192.168.1.79,192.168.1.93,TCP,66,52,61540,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.857843,192.168.1.79,192.168.1.93,TCP,66,52,61477,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.857874,192.168.1.93,192.168.1.79,TCP,54,40,80,61489,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.857875,192.168.1.93,192.168.1.79,TCP,54,40,80,61466,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.857875,192.168.1.93,192.168.1.79,TCP,54,40,80,61538,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.857886,192.168.1.93,192.168.1.79,TCP,54,40,80,61491,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.857887,192.168.1.93,192.168.1.79,TCP,54,40,80,61490,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.857887,192.168.1.93,192.168.1.79,TCP,54,40,80,61536,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.857887,192.168.1.93,192.168.1.79,TCP,54,40,80,61552,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.857894,192.168.1.93,192.168.1.79,TCP,54,40,80,61540,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.857894,192.168.1.93,192.168.1.79,TCP,54,40,80,61477,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.858504,192.168.1.79,192.168.1.93,TCP,66,52,61470,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.858509,192.168.1.79,192.168.1.93,TCP,66,52,61542,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.85851,192.168.1.79,192.168.1.93,TCP,66,52,61557,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.858512,192.168.1.79,192.168.1.93,TCP,66,52,61541,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.858513,192.168.1.79,192.168.1.93,TCP,66,52,61471,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.858563,192.168.1.93,192.168.1.79,TCP,54,40,80,61470,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.858563,192.168.1.93,192.168.1.79,TCP,54,40,80,61542,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.858564,192.168.1.93,192.168.1.79,TCP,54,40,80,61557,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.858564,192.168.1.93,192.168.1.79,TCP,54,40,80,61541,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.858564,192.168.1.93,192.168.1.79,TCP,54,40,80,61471,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859309,192.168.1.79,192.168.1.93,TCP,66,52,61494,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859313,192.168.1.79,192.168.1.93,TCP,66,52,61476,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859314,192.168.1.79,192.168.1.93,TCP,66,52,61543,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859315,192.168.1.79,192.168.1.93,TCP,66,52,61488,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859316,192.168.1.79,192.168.1.93,TCP,66,52,61492,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859318,192.168.1.79,192.168.1.93,TCP,66,52,61562,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.85932,192.168.1.79,192.168.1.93,TCP,66,52,61545,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859321,192.168.1.79,192.168.1.93,TCP,66,52,61497,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859322,192.168.1.79,192.168.1.93,TCP,66,52,61493,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859325,192.168.1.79,192.168.1.93,TCP,66,52,61546,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859326,192.168.1.79,192.168.1.93,TCP,66,52,61483,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859327,192.168.1.79,192.168.1.93,TCP,66,52,61544,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859329,192.168.1.79,192.168.1.93,TCP,66,52,61499,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.85933,192.168.1.79,192.168.1.93,TCP,66,52,61498,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.85933,192.168.1.79,192.168.1.93,TCP,66,52,61567,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859331,192.168.1.79,192.168.1.93,TCP,66,52,61547,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859332,192.168.1.79,192.168.1.93,TCP,66,52,61555,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859333,192.168.1.79,192.168.1.93,TCP,66,52,61503,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859334,192.168.1.79,192.168.1.93,TCP,66,52,61474,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859335,192.168.1.79,192.168.1.93,TCP,66,52,61482,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859336,192.168.1.79,192.168.1.93,TCP,66,52,61475,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859342,192.168.1.79,192.168.1.93,TCP,66,52,61500,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859343,192.168.1.79,192.168.1.93,TCP,66,52,61551,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859344,192.168.1.79,192.168.1.93,TCP,66,52,61502,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859345,192.168.1.79,192.168.1.93,TCP,66,52,61486,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859346,192.168.1.79,192.168.1.93,TCP,66,52,61554,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.859357,192.168.1.93,192.168.1.79,TCP,54,40,80,61494,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859358,192.168.1.93,192.168.1.79,TCP,54,40,80,61476,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859358,192.168.1.93,192.168.1.79,TCP,54,40,80,61543,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859358,192.168.1.93,192.168.1.79,TCP,54,40,80,61488,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.85938,192.168.1.93,192.168.1.79,TCP,54,40,80,61492,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.85938,192.168.1.93,192.168.1.79,TCP,54,40,80,61562,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.85938,192.168.1.93,192.168.1.79,TCP,54,40,80,61545,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.85938,192.168.1.93,192.168.1.79,TCP,54,40,80,61497,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859381,192.168.1.93,192.168.1.79,TCP,54,40,80,61493,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859396,192.168.1.93,192.168.1.79,TCP,54,40,80,61546,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859396,192.168.1.93,192.168.1.79,TCP,54,40,80,61483,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859396,192.168.1.93,192.168.1.79,TCP,54,40,80,61544,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859397,192.168.1.93,192.168.1.79,TCP,54,40,80,61499,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859397,192.168.1.93,192.168.1.79,TCP,54,40,80,61498,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859412,192.168.1.93,192.168.1.79,TCP,54,40,80,61567,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859413,192.168.1.93,192.168.1.79,TCP,54,40,80,61547,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859413,192.168.1.93,192.168.1.79,TCP,54,40,80,61555,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859413,192.168.1.93,192.168.1.79,TCP,54,40,80,61503,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859414,192.168.1.93,192.168.1.79,TCP,54,40,80,61474,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859414,192.168.1.93,192.168.1.79,TCP,54,40,80,61482,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.85949,192.168.1.93,192.168.1.79,TCP,54,40,80,61475,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.85949,192.168.1.93,192.168.1.79,TCP,54,40,80,61500,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859491,192.168.1.93,192.168.1.79,TCP,54,40,80,61551,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859491,192.168.1.93,192.168.1.79,TCP,54,40,80,61502,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859491,192.168.1.93,192.168.1.79,TCP,54,40,80,61486,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.859491,192.168.1.93,192.168.1.79,TCP,54,40,80,61554,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860104,192.168.1.79,192.168.1.93,TCP,66,52,61553,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860107,192.168.1.79,192.168.1.93,TCP,66,52,61495,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860109,192.168.1.79,192.168.1.93,TCP,66,52,61548,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.86011,192.168.1.79,192.168.1.93,TCP,66,52,61487,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860111,192.168.1.79,192.168.1.93,TCP,66,52,61478,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860113,192.168.1.79,192.168.1.93,TCP,66,52,61523,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860114,192.168.1.79,192.168.1.93,TCP,66,52,61496,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860115,192.168.1.79,192.168.1.93,TCP,66,52,61522,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860116,192.168.1.79,192.168.1.93,TCP,66,52,61550,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860125,192.168.1.79,192.168.1.93,TCP,66,52,61559,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860126,192.168.1.79,192.168.1.93,TCP,66,52,61601,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860127,192.168.1.79,192.168.1.93,TCP,66,52,61549,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860128,192.168.1.79,192.168.1.93,TCP,66,52,61521,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860129,192.168.1.79,192.168.1.93,TCP,66,52,61603,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.86013,192.168.1.79,192.168.1.93,TCP,66,52,61602,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860131,192.168.1.79,192.168.1.93,TCP,66,52,61558,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860132,192.168.1.79,192.168.1.93,TCP,66,52,61556,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860133,192.168.1.79,192.168.1.93,TCP,66,52,61527,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860134,192.168.1.79,192.168.1.93,TCP,66,52,61479,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860136,192.168.1.79,192.168.1.93,TCP,66,52,61560,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860137,192.168.1.79,192.168.1.93,TCP,66,52,61506,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860138,192.168.1.79,192.168.1.93,TCP,66,52,61528,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860139,192.168.1.79,192.168.1.93,TCP,66,52,61604,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.86014,192.168.1.79,192.168.1.93,TCP,66,52,61507,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860142,192.168.1.79,192.168.1.93,TCP,66,52,61481,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860143,192.168.1.79,192.168.1.93,TCP,66,52,61526,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860144,192.168.1.79,192.168.1.93,TCP,66,52,61501,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860145,192.168.1.79,192.168.1.93,TCP,66,52,61533,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860147,192.168.1.79,192.168.1.93,TCP,66,52,61563,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860148,192.168.1.79,192.168.1.93,TCP,66,52,61561,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860149,192.168.1.79,192.168.1.93,TCP,66,52,61607,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.86015,192.168.1.79,192.168.1.93,TCP,66,52,61600,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860151,192.168.1.79,192.168.1.93,TCP,66,52,61480,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860152,192.168.1.79,192.168.1.93,TCP,66,52,61587,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860153,192.168.1.79,192.168.1.93,TCP,66,52,61606,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860154,192.168.1.79,192.168.1.93,TCP,66,52,61510,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860154,192.168.1.79,192.168.1.93,TCP,66,52,61611,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860155,192.168.1.79,192.168.1.93,TCP,66,52,61520,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860156,192.168.1.79,192.168.1.93,TCP,66,52,61484,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860158,192.168.1.79,192.168.1.93,TCP,66,52,61529,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860158,192.168.1.79,192.168.1.93,TCP,66,52,61566,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860159,192.168.1.79,192.168.1.93,TCP,66,52,61564,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.86016,192.168.1.79,192.168.1.93,TCP,66,52,61590,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860161,192.168.1.79,192.168.1.93,TCP,66,52,61608,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860162,192.168.1.79,192.168.1.93,TCP,66,52,61511,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.860163,192.168.1.79,192.168.1.93,TCP,66,52,61565,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.86022,192.168.1.93,192.168.1.79,TCP,54,40,80,61553,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.86022,192.168.1.93,192.168.1.79,TCP,54,40,80,61495,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860221,192.168.1.93,192.168.1.79,TCP,54,40,80,61548,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860221,192.168.1.93,192.168.1.79,TCP,54,40,80,61487,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860221,192.168.1.93,192.168.1.79,TCP,54,40,80,61478,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860222,192.168.1.93,192.168.1.79,TCP,54,40,80,61523,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860222,192.168.1.93,192.168.1.79,TCP,54,40,80,61496,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860222,192.168.1.93,192.168.1.79,TCP,54,40,80,61522,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860222,192.168.1.93,192.168.1.79,TCP,54,40,80,61550,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860223,192.168.1.93,192.168.1.79,TCP,54,40,80,61559,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860223,192.168.1.93,192.168.1.79,TCP,54,40,80,61601,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860224,192.168.1.93,192.168.1.79,TCP,54,40,80,61549,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860224,192.168.1.93,192.168.1.79,TCP,54,40,80,61521,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860224,192.168.1.93,192.168.1.79,TCP,54,40,80,61603,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860225,192.168.1.93,192.168.1.79,TCP,54,40,80,61602,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860225,192.168.1.93,192.168.1.79,TCP,54,40,80,61558,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860225,192.168.1.93,192.168.1.79,TCP,54,40,80,61556,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860225,192.168.1.93,192.168.1.79,TCP,54,40,80,61527,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860226,192.168.1.93,192.168.1.79,TCP,54,40,80,61479,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860226,192.168.1.93,192.168.1.79,TCP,54,40,80,61560,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860226,192.168.1.93,192.168.1.79,TCP,54,40,80,61506,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860226,192.168.1.93,192.168.1.79,TCP,54,40,80,61528,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860227,192.168.1.93,192.168.1.79,TCP,54,40,80,61604,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860227,192.168.1.93,192.168.1.79,TCP,54,40,80,61507,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860227,192.168.1.93,192.168.1.79,TCP,54,40,80,61481,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860228,192.168.1.93,192.168.1.79,TCP,54,40,80,61526,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860228,192.168.1.93,192.168.1.79,TCP,54,40,80,61501,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860228,192.168.1.93,192.168.1.79,TCP,54,40,80,61533,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860228,192.168.1.93,192.168.1.79,TCP,54,40,80,61563,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860229,192.168.1.93,192.168.1.79,TCP,54,40,80,61561,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860229,192.168.1.93,192.168.1.79,TCP,54,40,80,61607,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860229,192.168.1.93,192.168.1.79,TCP,54,40,80,61600,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.86023,192.168.1.93,192.168.1.79,TCP,54,40,80,61480,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.86023,192.168.1.93,192.168.1.79,TCP,54,40,80,61587,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860319,192.168.1.93,192.168.1.79,TCP,54,40,80,61606,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860319,192.168.1.93,192.168.1.79,TCP,54,40,80,61510,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.86032,192.168.1.93,192.168.1.79,TCP,54,40,80,61611,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.86032,192.168.1.93,192.168.1.79,TCP,54,40,80,61520,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.86032,192.168.1.93,192.168.1.79,TCP,54,40,80,61484,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.86032,192.168.1.93,192.168.1.79,TCP,54,40,80,61529,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860321,192.168.1.93,192.168.1.79,TCP,54,40,80,61566,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860321,192.168.1.93,192.168.1.79,TCP,54,40,80,61564,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860321,192.168.1.93,192.168.1.79,TCP,54,40,80,61590,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860321,192.168.1.93,192.168.1.79,TCP,54,40,80,61608,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860322,192.168.1.93,192.168.1.79,TCP,54,40,80,61511,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.860322,192.168.1.93,192.168.1.79,TCP,54,40,80,61565,b4:2e:99:d0:fa:1a,c4:b3:01:d8:fb:ff,ddosFlood
77.861063,192.168.1.79,192.168.1.93,TCP,66,52,61485,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.861066,192.168.1.79,192.168.1.93,TCP,66,52,61505,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.861067,192.168.1.79,192.168.1.93,TCP,66,52,61513,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.861069,192.168.1.79,192.168.1.93,TCP,66,52,61524,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.86107,192.168.1.79,192.168.1.93,TCP,66,52,61512,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.861071,192.168.1.79,192.168.1.93,TCP,66,52,61508,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.861072,192.168.1.79,192.168.1.93,TCP,66,52,61609,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.861073,192.168.1.79,192.168.1.93,TCP,66,52,61531,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
77.861074,192.168.1.79,192.168.1.93,TCP,66,52,61605,80,c4:b3:01:d8:fb:ff,b4:2e:99:d0:fa:1a,ddosFlood
