Time,Source,Destination,Protocol,Length,TotalLength,SourcePort,DestinationPort,DestinationMacAddress,SourceMacAddress,PacketClassification
0,192.168.1.93,86.189.110.34,TCP,54,40,49512,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
0.000001,192.168.1.93,18.164.68.38,TCP,54,40,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
0.008984,86.189.110.34,192.168.1.93,TCP,66,52,443,49512,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
0.010231,18.164.68.38,192.168.1.93,TCP,66,52,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
0.501184,192.168.1.93,104.26.13.101,TCP,54,40,49508,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
0.511541,104.26.13.101,192.168.1.93,TCP,60,40,443,49508,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
1.002275,192.168.1.93,104.22.5.29,TCP,54,40,49511,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
1.002278,192.168.1.93,74.125.133.188,TCP,54,40,49194,5228,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
1.01986,104.22.5.29,192.168.1.93,TCP,54,40,443,49511,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
1.020299,74.125.133.188,192.168.1.93,TCP,66,52,5228,49194,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
3.084638,192.168.1.93,172.67.70.123,TCP,54,40,49519,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
3.084639,192.168.1.93,108.138.233.18,TCP,54,40,49518,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
3.096025,108.138.233.18,192.168.1.93,TCP,66,52,443,49518,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
3.096464,172.67.70.123,192.168.1.93,TCP,54,40,443,49519,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
6.773514,192.168.1.93,20.120.65.166,TCP,54,40,49516,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
6.773515,192.168.1.93,151.101.62.133,TCP,54,40,49450,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
6.773515,192.168.1.93,151.101.62.133,TCP,54,40,49449,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
6.787284,151.101.62.133,192.168.1.93,TCP,66,52,80,49449,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
6.787291,151.101.62.133,192.168.1.93,TCP,66,52,80,49450,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
6.859484,20.120.65.166,192.168.1.93,TCP,54,40,443,49516,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
8.151439,192.168.1.93,199.232.57.16,TCP,54,40,49463,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
8.163462,199.232.57.16,192.168.1.93,TCP,66,52,443,49463,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
8.652627,192.168.1.93,104.18.28.121,TCP,54,40,49466,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
8.667701,104.18.28.121,192.168.1.93,TCP,60,40,443,49466,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
9.513306,192.168.1.93,13.107.246.64,TCP,1494,1480,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
9.513307,192.168.1.93,13.107.246.64,TCP,1494,1480,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
9.513307,192.168.1.93,13.107.246.64,TCP,1494,1480,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
9.513308,192.168.1.93,13.107.246.64,TCP,1494,1480,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
9.513309,192.168.1.93,13.107.246.64,TLSv1.2,1090,1076,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
9.514242,192.168.1.93,13.107.246.64,TLSv1.2,100,86,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
9.514243,192.168.1.93,13.107.246.64,TLSv1.2,256,242,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
9.533053,13.107.246.64,192.168.1.93,TCP,54,40,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
9.533059,13.107.246.64,192.168.1.93,TCP,54,40,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
9.53306,13.107.246.64,192.168.1.93,TCP,54,40,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
9.533061,13.107.246.64,192.168.1.93,TCP,54,40,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
9.533552,13.107.246.64,192.168.1.93,TCP,54,40,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
9.533557,13.107.246.64,192.168.1.93,TCP,54,40,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
9.533559,13.107.246.64,192.168.1.93,TLSv1.2,100,86,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
9.533642,192.168.1.93,13.107.246.64,TCP,54,40,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
9.544266,13.107.246.64,192.168.1.93,TLSv1.2,225,211,443,49470,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
9.544336,192.168.1.93,13.107.246.64,TCP,54,40,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
9.761103,192.168.1.93,151.101.62.133,TCP,54,40,49471,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
9.777127,151.101.62.133,192.168.1.93,TCP,66,52,443,49471,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
10.467173,192.168.1.93,104.110.244.196,TCP,54,40,49462,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
10.478245,104.110.244.196,192.168.1.93,TCP,66,52,443,49462,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
11.069469,192.168.1.93,104.110.244.196,TCP,54,40,49474,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
11.082446,104.110.244.196,192.168.1.93,TCP,66,52,443,49474,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
12.674668,192.168.1.93,104.16.124.175,TCP,54,40,49451,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
12.685866,104.16.124.175,192.168.1.93,TCP,60,40,443,49451,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
13.964354,18.164.68.38,192.168.1.93,TLSv1.2,105,91,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
13.964433,192.168.1.93,18.164.68.38,TCP,66,52,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
13.964623,192.168.1.93,18.164.68.38,TCP,66,52,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
13.964863,18.164.68.38,192.168.1.93,TCP,66,52,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
13.964867,18.164.68.38,192.168.1.93,TCP,90,76,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
13.964869,18.164.68.38,192.168.1.93,TCP,66,52,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
13.964973,192.168.1.93,18.164.68.38,TCP,78,64,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
13.96499,192.168.1.93,18.164.68.38,TCP,54,40,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
13.965033,192.168.1.93,18.164.68.38,TCP,54,40,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
13.974126,18.164.68.38,192.168.1.93,TCP,66,52,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
13.974132,18.164.68.38,192.168.1.93,TCP,90,76,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
13.974134,18.164.68.38,192.168.1.93,TCP,78,64,443,49507,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
13.974237,192.168.1.93,18.164.68.38,TCP,54,40,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
13.974238,192.168.1.93,18.164.68.38,TCP,54,40,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
13.974238,192.168.1.93,18.164.68.38,TCP,54,40,49507,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
15.043636,192.168.1.93,17.167.200.72,TCP,78,64,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
15.138153,17.167.200.72,192.168.1.93,TCP,74,60,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
15.138237,192.168.1.93,17.167.200.72,TCP,66,52,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
15.13951,192.168.1.93,17.167.200.72,TLSv1.3,583,569,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
15.234324,17.167.200.72,192.168.1.93,TCP,66,52,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
15.235183,17.167.200.72,192.168.1.93,TLSv1.3,1494,1480,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
15.235188,17.167.200.72,192.168.1.93,TLSv1.3,1494,1480,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
15.235191,17.167.200.72,192.168.1.93,TLSv1.3,157,143,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
15.235297,192.168.1.93,17.167.200.72,TCP,66,52,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
15.235298,192.168.1.93,17.167.200.72,TCP,66,52,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
15.273595,192.168.1.93,17.167.200.72,TLSv1.3,146,132,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
15.275783,192.168.1.93,17.167.200.72,TLSv1.3,396,382,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
15.276492,192.168.1.93,17.167.200.72,TLSv1.3,433,419,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
15.368544,17.167.200.72,192.168.1.93,TLSv1.3,369,355,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
15.368549,17.167.200.72,192.168.1.93,TLSv1.3,369,355,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
15.36862,192.168.1.93,17.167.200.72,TCP,66,52,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
15.368621,192.168.1.93,17.167.200.72,TCP,66,52,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
15.371138,17.167.200.72,192.168.1.93,TCP,66,52,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
15.371142,17.167.200.72,192.168.1.93,TLSv1.3,357,343,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
15.37124,192.168.1.93,17.167.200.72,TCP,66,52,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
15.460379,192.168.1.93,17.167.200.72,TLSv1.3,396,382,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
15.460857,192.168.1.93,17.167.200.72,TLSv1.3,608,594,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
15.555334,17.167.200.72,192.168.1.93,TCP,66,52,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
15.556077,17.167.200.72,192.168.1.93,TLSv1.3,357,343,443,49528,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
15.556129,192.168.1.93,17.167.200.72,TCP,66,52,49528,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
16.193398,108.138.233.18,192.168.1.93,TLSv1.2,105,91,443,49518,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
16.193401,108.138.233.18,192.168.1.93,TLSv1.2,90,76,443,49518,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
16.193452,192.168.1.93,108.138.233.18,TCP,66,52,49518,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
16.193452,192.168.1.93,108.138.233.18,TCP,66,52,49518,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
16.193593,192.168.1.93,108.138.233.18,TCP,66,52,49518,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
16.195204,108.138.233.18,192.168.1.93,TCP,66,52,443,49518,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
16.195251,192.168.1.93,108.138.233.18,TCP,66,52,49518,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
16.204311,108.138.233.18,192.168.1.93,TCP,66,52,443,49518,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
17.867567,192.168.1.93,52.95.126.192,TCP,54,40,49477,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
17.889648,52.95.126.192,192.168.1.93,TCP,60,40,443,49477,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.697428,192.168.1.93,151.101.62.133,TCP,66,52,49449,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.697429,192.168.1.93,151.101.62.133,TCP,66,52,49450,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.697479,192.168.1.93,108.156.46.97,TCP,54,40,49490,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.697615,192.168.1.93,199.232.57.16,TCP,66,52,49463,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.697704,192.168.1.93,104.18.28.121,TCP,54,40,49466,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.697912,192.168.1.93,104.196.120.113,TCP,78,64,49529,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.698458,192.168.1.93,151.101.62.133,TCP,78,64,49530,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.698616,192.168.1.93,151.101.62.133,TCP,78,64,49531,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.707639,151.101.62.133,192.168.1.93,TCP,66,52,80,49449,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.707643,151.101.62.133,192.168.1.93,TCP,66,52,80,49449,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.707644,151.101.62.133,192.168.1.93,TCP,66,52,80,49450,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.707725,192.168.1.93,151.101.62.133,TCP,66,52,49449,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.707725,192.168.1.93,151.101.62.133,TCP,66,52,49449,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.707943,151.101.62.133,192.168.1.93,TCP,66,52,80,49450,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.707946,151.101.62.133,192.168.1.93,TCP,74,60,80,49530,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.707947,199.232.57.16,192.168.1.93,TCP,66,52,443,49463,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.707988,192.168.1.93,151.101.62.133,TCP,66,52,49450,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.707995,192.168.1.93,151.101.62.133,TCP,66,52,49530,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.708213,151.101.62.133,192.168.1.93,TCP,74,60,80,49531,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.708215,199.232.57.16,192.168.1.93,TCP,66,52,443,49463,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.708216,199.232.57.16,192.168.1.93,TCP,90,76,443,49463,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.70825,192.168.1.93,199.232.57.16,TCP,78,64,49463,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.708266,192.168.1.93,199.232.57.16,TCP,54,40,49463,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.708274,192.168.1.93,151.101.62.133,TCP,66,52,49531,80,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.710521,104.18.28.121,192.168.1.93,TCP,60,40,443,49466,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.710601,192.168.1.93,104.18.28.121,TCP,54,40,49466,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.717009,151.101.62.133,192.168.1.93,TCP,60,40,80,49449,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.71953,192.168.1.93,213.121.31.10,TCP,78,64,49532,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.727863,213.121.31.10,192.168.1.93,TCP,74,60,443,49532,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.727933,192.168.1.93,213.121.31.10,TCP,66,52,49532,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.747426,192.168.1.93,213.121.31.10,TLSv1.3,666,652,49532,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.750568,192.168.1.93,213.121.31.64,TCP,78,64,49533,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.755919,213.121.31.10,192.168.1.93,TCP,66,52,443,49532,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.756635,213.121.31.10,192.168.1.93,TLSv1.3,330,316,443,49532,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.756696,192.168.1.93,213.121.31.10,TCP,66,52,49532,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.759744,213.121.31.64,192.168.1.93,TCP,74,60,443,49533,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.759816,192.168.1.93,213.121.31.64,TCP,66,52,49533,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.778197,192.168.1.93,213.121.31.10,TLSv1.3,146,132,49532,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.778486,192.168.1.93,213.121.31.64,TLSv1.3,664,650,49533,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.788004,213.121.31.64,192.168.1.93,TCP,66,52,443,49533,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.788008,213.121.31.64,192.168.1.93,TLSv1.3,330,316,443,49533,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.788106,192.168.1.93,213.121.31.64,TCP,66,52,49533,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.789747,192.168.1.93,213.121.31.64,TLSv1.3,146,132,49533,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.792943,213.121.31.10,192.168.1.93,TLSv1.3,337,323,443,49532,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.793011,192.168.1.93,213.121.31.10,TCP,66,52,49532,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.793985,104.196.120.113,192.168.1.93,TCP,66,52,443,49529,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.794054,192.168.1.93,104.196.120.113,TCP,54,40,49529,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.798443,192.168.1.93,104.196.120.113,TLSv1.3,692,678,49529,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.798856,213.121.31.64,192.168.1.93,TLSv1.3,337,323,443,49533,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.798906,192.168.1.93,213.121.31.64,TCP,66,52,49533,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
19.895202,104.196.120.113,192.168.1.93,TCP,60,40,443,49529,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.895754,104.196.120.113,192.168.1.93,TLSv1.3,308,294,443,49529,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
19.895817,192.168.1.93,104.196.120.113,TCP,54,40,49529,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.037001,192.168.1.93,143.244.158.83,TCP,78,64,49534,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.037446,192.168.1.93,104.196.120.113,TLSv1.3,134,120,49529,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.045238,192.168.1.93,162.219.226.83,TLSv1.2,247,233,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.045495,192.168.1.93,162.219.226.83,TLSv1.2,105,91,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.047067,192.168.1.93,104.18.40.133,TLSv1.2,793,779,49458,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.047106,192.168.1.93,104.18.40.133,TLSv1.2,93,79,49458,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.049128,192.168.1.93,104.82.183.86,TCP,78,64,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.055406,162.219.226.83,192.168.1.93,TCP,66,52,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.05541,162.219.226.83,192.168.1.93,TCP,66,52,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.055465,162.219.226.83,192.168.1.93,TLSv1.2,105,91,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.055502,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.05768,104.18.40.133,192.168.1.93,TCP,60,40,443,49458,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.057683,104.18.40.133,192.168.1.93,TCP,60,40,443,49458,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.058444,104.82.183.86,192.168.1.93,TCP,74,60,443,49535,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.058496,192.168.1.93,104.82.183.86,TCP,66,52,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.060036,104.18.40.133,192.168.1.93,TLSv1.2,93,79,443,49458,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.060088,192.168.1.93,104.18.40.133,TCP,54,40,49458,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.10784,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.107856,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.108109,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.108442,192.168.1.93,143.244.158.83,TCP,78,64,49536,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.108538,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.108541,162.219.226.83,192.168.1.93,TLSv1.2,1095,1081,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.108543,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.108544,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.108588,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.108588,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.10916,192.168.1.93,104.82.183.86,TLSv1.3,664,650,49535,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.10964,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.109644,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.109645,162.219.226.83,192.168.1.93,TLSv1.2,1202,1188,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.109695,192.168.1.93,52.169.29.52,TCP,78,64,49537,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.109705,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.10971,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.112275,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.116809,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.116818,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.117017,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.118591,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.118709,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.118754,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.118945,192.168.1.93,13.107.246.64,TLSv1.2,458,444,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.118988,192.168.1.93,13.107.246.64,TLSv1.2,100,86,49470,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.119923,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.119929,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.119978,162.219.226.83,192.168.1.93,TLSv1.2,942,928,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.11998,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.119981,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
20.119991,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.120031,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.120031,192.168.1.93,162.219.226.83,TCP,66,52,49457,443,78:65:59:a4:64:39,c4:b3:01:d8:fb:ff,normal
20.120127,162.219.226.83,192.168.1.93,TCP,1490,1476,443,49457,c4:b3:01:d8:fb:ff,78:65:59:a4:64:39,normal
